concordância_top1,concordância_top2,concordância_top3,definição_curta,nro_de_crianças_que_analisaram,palavra_dificil,pos_tag,scores_do_ranqueamento,sentença,sinônimos_anotados,sinônimos_ranqueados,spearman,termo_técnico,área_conhecimento,AoA,AoA_zipf,Concretenes,Concretenes_zipf,Imagery,Imagery_zipf,LM-News_log10,LM-News_log10_lemma,Subjective Frequency,Subjective Frequency_zipf,cd_jdp,cd_jdp_lema,cd_jdp_lema_zipf,cd_jdp_zipf,chars,chars_lemma,chars_lemma_zipf,chars_zipf,freq_guten,freq_guten_lemma,freq_guten_lemma_zipf,freq_guten_zipf,freq_jdp,freq_jdp_lemma,freq_jdp_lemma_zipf,freq_jdp_zipf,hypernyms,hypernyms_zipf,hyponyms,hyponyms_zipf,syllables,syllables_lemma,syllables_lemma_zipf,syllables_zipf,synsets,synsets_lemma,synsets_lemma_zipf,synsets_zipf
1.0,1.0,1.0,"Consumir pelo fogo, reduzir a cinzas.",1,queima,V,"[1.0, 2.0, 3.0, 4.0]",Quanto do CO2 emitido no mundo vem da *queima* de florestas ?,"['fogo', 'incêndio', 'queimação', 'queimada']","['queimada', 'queimação', 'incêndio', 'queima']",1.0,False,,6.63,3.88252453795488,4.71,3.75663610824585,4.58,3.74663419893758,-6.03710412979126,-6.03710412979126,2.89,3.58994960132571,0.0179331557410815,0.0179331557410815,3.00771926027389,3.00771926027389,10,10,4.04139268515823,4.04139268515823,38,0,3,4.5910646070265,992,0,3,5.99694924849538,0,3,0,3,4,4,3.69897000433602,3.69897000433602,3,3,3.60205999132796,3.60205999132796
1.0,1.0,0.0,De modo voraz; em que há voracidade.,2,vorazmente,ADV,"[1.0, 2.0]","Por isso , eles se alimentam *vorazmente* antes da partida .",['avidamente'],"['avidamente', 'vorazmente']",1.0,False,,6.3,3.86332286012046,5.14,3.78816837114117,4.89,3.7701152947871,-6.61688709259033,-6.61688709259033,3.23,3.62634036737504,0.0174937522313459,0.0174937522313459,3.00753175118494,3.00753175118494,6,6,3.84509804001426,3.84509804001426,21,0,3,4.34242268082221,752,0,3,5.8767949762007,0,3,0,3,2,2,3.47712125471966,3.47712125471966,7,7,3.90308998699194,3.90308998699194
0.3333333333,0.3333333333,0.0,"De forma economica, reduzir gastos.",3,economicamente,ADV,"[1.0, 2.0]",É bem verdade que o turismo movimerita *economicamente*,['financeiramente'],"['economicamente', 'financeiramente']",-0.3333333333,False,,5.82,3.83378437465648,4.59,3.74741180788642,4.39,3.73158876518674,-5.65205097198486,-5.65205097198486,3.82,3.68304703823885,0.00733254606871172,0.00733254606871172,3.00317286586758,3.00317286586758,6,6,3.84509804001426,3.84509804001426,20,0,3,4.32221929473392,378,0,3,5.57863920996807,0,3,0,3,2,2,3.47712125471966,3.47712125471966,5,5,3.77815125038364,3.77815125038364
0.0,0.0,0.0,"De maneira simultânea; que ocorre de modo conjunto, em simultâneo, ao mesmo tempo.",0,simultaneamente,ADV,,Bastava cercar o milho com os aparelhos e ligar para todos eles *simultaneamente* .,"['coincidentemente', 'isocronicamente', 'sincronicamente', 'ao mesmo tempo', 'conjuntamente', 'juntamente', 'concomitantemente']",,0.0,False,,6.12,3.85247999363686,3.06,3.60852603357719,3.44,3.64738297011462,-5.07957220077515,-5.07957220077515,4.24,3.71933128698373,0.00832120396561668,0.00832120396561668,3.00359890005479,3.00359890005479,8,8,3.95424250943932,3.95424250943932,22,0,3,4.36172783601759,321,0,3,5.50785587169583,0,3,0,3,3,3,3.60205999132796,3.60205999132796,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,De modo constante; continuamente.,0,constantemente,ADV,,"Elas foram divididas em dois grupos , e as que ficaram no primeiro tiveram que ouvir , todos os dias , uma gravação de oito minutos que repetia *constantemente* a palavra ‘tatata’ pronunciada em diferentes tons e intensidades .","['reiteradamente', 'repetidamente', 'amiudadamente', 'sempre', 'regularmente', 'ininterruptamente', 'incessantemente', 'frequentemente', 'continuamente']",,0.0,True,Matemática,6.79,3.89153745767256,3.12,3.61489721603313,4.17,3.71349054309394,-5.49969005584717,-5.49969005584717,4.47,3.73798732633343,0.0299618268200917,0.0299618268200917,3.01282112887157,3.01282112887157,6,6,3.84509804001426,3.84509804001426,17,0,3,4.25527250510331,1251,0,3,6.09760432887441,0,3,0,3,2,2,3.47712125471966,3.47712125471966,1,1,3.30102999566398,3.30102999566398
0.3333333333,0.0,0.0,"De modo radical; por completo; totalmente, completamente.",3,radicalmente,ADV,"[1.0, 2.0, 3.0, 4.0]","`` Com o Hubble , imagens nunca antes obtidas foram possíveis , modificando *radicalmente* a maneira de olharmos para o universo” , comenta o físico Adilson de Oliveira , da Universidade Federal de São Carlos .","['drasticamente', 'totalmente', 'completamente']","['completamente', 'radicalmente', 'totalmente', 'drasticamente']",-0.4,True,"Química, Matemática, Botânica, Política, Gramática",5.81,3.83314711191279,5.19,3.79169064902012,4.97,3.77597433112937,-5.59496307373047,-5.32051515579224,3.81,3.68214507637383,0.0015104495647159,0.0120561337983687,3.00520460136029,3.00065548499716,8,7,3.90308998699194,3.95424250943932,44,0,3,4.65321251377534,96,0,3,4.98677173426625,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,2,3.47712125471966,3.0
0.0,0.0,0.0,"De maneira automática, de forma mecânica.",0,automaticamente,ADV,,"Muitos de nós fazemos isso *automaticamente* , sem pensar nas consequências .","['maquinalmente', 'instintivamente', 'mecanicamente', 'inconscientemente', 'involuntariamente', 'espontaneamente']",,0.0,True,Informática,6.95,3.90036712865647,4.39,3.73158876518674,4.09,3.70671778233676,-4.28715896606445,-4.28715896606445,4.71,3.75663610824585,0.00873314475599374,0.00873314475599374,3.00377629102567,3.00377629102567,9,9,4.0,4.0,64,0,3,4.81291335664286,420,0,3,5.62428209583567,0,3,0,3,4,4,3.69897000433602,3.69897000433602,8,8,3.95424250943932,3.95424250943932
1.0,1.0,1.0,"De uma maneira calma, tranquilamente.",1,calmamente,ADV,"[1.0, 2.0, 3.0, 4.0, 5.0]","Quando sentem calor , as baleias precisam reduzir a atividade física , repousando *calmamente* na superfície da água para o corpo resfriar .","['placidamente', 'tranqüilamente', 'devagar', 'serenamente']","['calmamente', 'tranquilamente', 'serenamente', 'placidamente', 'devagar']",1.0,False,,6.84,3.89431606268444,3.14,3.6170003411209,3.96,3.6954816764902,-5.30241107940674,-5.53762483596802,3.53,3.65609820201283,0.00115343421305578,0.00145552412599896,3.00063166650472,3.00050064144096,7,8,3.95424250943932,3.90308998699194,17,0,3,4.25527250510331,44,0,3,4.65321251377534,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,3,3.60205999132796,3.0
0.0,0.0,0.0,"De maneira única, com exclusividade.",0,unicamente,ADV,,"Será o mundo assim , uma bola confusa , onde acontecem *unicamente* desastres e desgraças ?","['tão somente', 'apenas', 'exclusivamente', 'só', 'meramente', 'somente', 'simplesmente']",,0.0,False,,6.58,3.87966920563205,3.09,3.61172330800734,3.43,3.64640372622307,-5.39123296737671,-5.39123296737671,4.24,3.71933128698373,0.00475105044901546,0.00475105044901546,3.00205846891132,3.00205846891132,9,9,4.0,4.0,27,0,3,4.44715803134222,193,0,3,5.28780172993023,0,3,0,3,3,3,3.60205999132796,3.60205999132796,2,2,3.47712125471966,3.47712125471966
1.0,1.0,0.0,Fazer com que seja evidente; tornar público; mostrar.,2,patenteou,V,"[0.0, 2.0]","Quem *patenteou* o projeto desse zíper primitivo , que tinha pequenos ganchos e argolas para ser fechado , foi o engenheiro americano Whitcomb Judson .","['registrou', 'registrar']","['patenteou', 'registrou']",1.0,False,,6.76,3.88986172125819,4.88,3.76937732607614,4.79,3.76267856372744,-6.68126821517944,-6.68126821517944,3.03,3.60530504614111,0.00291104825199791,0.00291104825199791,3.00126241560623,3.00126241560623,9,9,4.0,4.0,24,0,3,4.39794000867204,157,0,3,5.19865708695442,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
1.0,1.0,0.0,De uma maneira individual.,1,individualmente,ADV,"[0.0, 2.0]","Percebemos que as abelhas resolveram o quebra-cabeça muito bem em conjunto , mesmo que *individualmente* cada uma tenha encontrado a solução de modos diferentes , e algumas tenham sido mais espertas que outras .",['particularmente'],"['particularmente', 'individualmente']",1.0,False,,8.29,3.96801571399364,2.5,3.54406804435028,3.02,3.60422605308447,-6.34427213668823,-6.34427213668823,3.12,3.61489721603313,0.000219701754867767,0.000219701754867767,3.00009540477989,3.00009540477989,10,10,4.04139268515823,4.04139268515823,1,0,3,3.30102999566398,12,0,3,4.11394335230684,0,3,0,3,4,4,3.69897000433602,3.69897000433602,1,1,3.30102999566398,3.30102999566398
1.0,1.0,1.0,Estado de uma coisa recurvada.,1,curvatura,N,"[1.0, 2.0, 3.0]","Mas são bem diferentes dos gigantes : em vez de espelhos , usam lentes , cuja *curvatura* amplia os raios de luz .","['curva', 'concavidade']","['curvatura', 'curva', 'concavidade']",1.0,False,,7.11,3.90902085421116,3.94,3.69372694892365,4.17,3.71349054309394,-5.56466293334961,-5.56466293334961,3.73,3.67486114073781,0.00343283991980886,0.00343283991980886,3.00148831032794,3.00148831032794,6,6,3.84509804001426,3.84509804001426,60,0,3,4.78532983501077,150,0,3,5.17897694729317,0,3,0,3,2,2,3.47712125471966,3.47712125471966,3,3,3.60205999132796,3.60205999132796
1.0,0.0,0.0,"De modo obrigatório, em que há necessidade.",2,obrigatoriamente,ADV,"[1.0, 2.0, 3.0, 4.0]","Bem , mas querendo ou não , eles vão ter que se decidir logo , logo , porque tem uma lei dizendo que o nome dos candidatos precisa *obrigatoriamente* ser definido até o dia 30 de junho .","['necessariamente', 'forçosamente', 'impreterivelmente']","['obrigatoriamente', 'necessariamente', 'forçosamente', 'impreterivelmente']",0.2,False,,6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-4.86267518997192,-4.86267518997192,3.19475961896256,3.62270707859755,0.0180155438991569,0.0180155438991569,3.00775440921694,3.00775440921694,9,9,4.0,4.0,40,0,3,4.61278385671974,883,0,3,5.94645226501307,0,3,0,3,4,4,3.69897000433602,3.69897000433602,5,5,3.77815125038364,3.77815125038364
0.0,0.0,0.0,"De maneira súbita, instantânea ou repentina; que ocorre de repente.",0,subitamente,ADV,,"`` Quando seguramos o espirro , aumentamos *subitamente* a pressão em áreas do ouvido ligadas ao nariz .","['bruscamente', 'de repente', 'de improviso', 'de supetão', 'repentinamente', 'abruptamente', 'imprevistamente', 'de súbito', 'inesperadamente', 'inopinadamente']",,0.0,False,,5.99,3.84447717574568,4.87,3.76863810124761,4.72,3.75739602879302,-4.84474515914917,-5.89407110214233,4.21,3.71683772329952,0.0109026995853129,0.000357015351660121,3.00015502212619,3.00470935631626,8,9,4.0,3.95424250943932,14,0,3,4.17609125905568,559,0,3,5.7481880270062,0,3,0,3,3,3,3.60205999132796,3.60205999132796,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,"De modo sucessivo, contínuo; continuamente.",0,sucessivamente,ADV,,"Assim , *sucessivamente* , a barquinha vai sendo arremessada , sempre `` carregadinha” de uma palavra que comece pela letra imediata , na ordem alfabética .","['continuadamente', 'constantemente', 'seguidamente', 'ininterruptamente', 'consecutivamente', 'incessantemente', 'continuamente', 'diretamente']",,0.0,False,,6.27,3.86153441085904,5.76,3.82994669594164,5.67,3.82412583391655,-6.10485506057739,-6.6869010925293,3.22,3.62531245096167,0.00208716667124379,0.00554746931041112,3.00240257734246,3.00090550033145,4,5,3.77815125038364,3.69897000433602,7,0,3,3.90308998699194,148,0,3,5.17318626841227,0,3,0,3,1,2,3.47712125471966,3.30102999566398,2,1,3.30102999566398,3.47712125471966
0.0,0.0,0.0,De modo correto.,0,devidamente,ADV,,Essa doença pode matar se não for *devidamente* tratada com antibióticos específicos .,"['certo', 'propriamente', 'corretamente', 'conforme', 'acertadamente', 'apropriadamente', 'adequadamente', 'convenientemente', 'direito']",,0.0,False,,6.98,3.90200289135073,3.59,3.66181268553726,4.22,3.71767050300226,-4.91921186447144,-4.91921186447144,4.0,3.69897000433602,0.00670090352346689,0.00670090352346689,3.00290045839492,3.00290045839492,7,7,3.90308998699194,3.90308998699194,5,0,3,3.77815125038364,416,0,3,5.62013605497376,0,3,0,3,3,3,3.60205999132796,3.60205999132796,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,De modo mental; em pensamento.,0,mentalmente,ADV,,"Inventou o `` método paranóico-crítico” , que o ajudava a ver o mundo como se fosse uma pessoa perturbada *mentalmente* .",['psicologicamente'],,0.0,False,,7.71,3.94001815500766,4.25,3.72015930340596,3.9,3.69019608002851,-4.62515878677368,-4.62515878677368,3.55,3.65801139665711,0.00285612281328097,0.00285612281328097,3.00123863037801,3.00123863037801,7,7,3.90308998699194,3.90308998699194,13,0,3,4.14612803567824,121,0,3,5.08635983067475,0,3,0,3,3,3,3.60205999132796,3.60205999132796,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,De maneira incorreta; em que há imprecisão.,0,incorretamente,ADV,,O resultado é uma confusão e tanto : acabamos enxergando *incorretamente* uma imagem captada por nossa visão .,"['desarmoniosamente', 'inveridicamente', 'ilegalmente', 'desacertadamente', 'irregularmente', 'equivocadamente', 'indevidamente', 'erradamente', 'imprecisamente', 'inexatamente', 'defeituosamente', 'mal', 'imperfeitamente', 'erroneamente', 'inadequadamente', 'falsamente']",,0.0,False,,4.78,3.76192783842053,6.49,3.87448181769947,5.92,3.84010609445676,-6.41397476196289,-6.41397476196289,4.05,3.70329137811866,0.0112597149369731,0.0112597149369731,3.00486270680649,3.00486270680649,5,5,3.77815125038364,3.77815125038364,15,0,3,4.20411998265593,581,0,3,5.76492298464989,0,3,0,3,2,2,3.47712125471966,3.47712125471966,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,De um modo rigoroso; em que há rigor.,0,rigorosamente,ADV,,"Os objetos , por sua vez , são todos descartáveis ou , então , *rigorosamente* esterilizados .","['cuidadosamente', 'precisamente', 'exatamente', 'estritamente', 'estreitamente', 'escrupulosamente', 'religiosamente', 'propriamente', 'justamente', 'pontualmente', 'mesmo', 'bem']",,0.0,False,,6.54,3.87737134586977,3.49,3.65224634100332,3.59,3.66181268553726,-6.37302303314209,-5.68418788909912,3.89,3.68930885912362,0.00126328509048966,0.00269134649713015,3.00116726687641,3.00054829149251,5,5,3.77815125038364,3.77815125038364,17,0,3,4.25527250510331,46,0,3,4.67209785793572,0,3,0,3,2,2,3.47712125471966,3.47712125471966,0,10,4.04139268515823,3.0
0.0,0.0,0.0,"De modo obrigatório, em que há necessidade.",0,obrigatoriamente,ADV,,"O próximo competidor , *obrigatoriamente* , dobra a aposta inicial , também às cegas .","['necessariamente', 'impreterivelmente']",,0.0,False,,6.27,3.86153441085904,5.76,3.82994669594164,5.67,3.82412583391655,-6.10485506057739,-6.6869010925293,3.22,3.62531245096167,0.00208716667124379,0.00554746931041112,3.00240257734246,3.00090550033145,4,5,3.77815125038364,3.69897000433602,7,0,3,3.90308998699194,148,0,3,5.17318626841227,0,3,0,3,1,2,3.47712125471966,3.30102999566398,2,1,3.30102999566398,3.47712125471966
0.0,0.0,0.0,"Pronunciar, dizer, comunicar.",0,falamos,V,,Você já percebeu que quase tudo o que *falamos* está relacionado com nossas ações ou com nosso estado ?,"['citamos', 'expressar', 'exprimir', 'proferir', 'articular', 'pronunciar', 'dizer', 'dizemos', 'comunicar']",,0.0,True,Comércio,6.32,3.86451108105839,3.69,3.67117284271508,3.59,3.66181268553726,-5.691575050354,-5.78409385681152,3.5,3.65321251377534,0.000521791667810947,0.000247164474226238,3.00010732890388,3.00022655214066,9,8,3.95424250943932,4.0,15,0,3,4.20411998265593,46,0,3,4.67209785793572,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,2,3.47712125471966,3.0
0.0,0.0,0.0,Algo que está a ponto de acontecer.,0,prestes,N,,Uma série de modificações na maneira de escrever muitas palavras da língua portuguesa está *prestes* a virar realidade .,"['pendente', 'próximo de', 'iminente', 'perto de', 'quase', 'próximo', 'em vias de']",,0.0,False,,6.76,3.88986172125819,4.88,3.76937732607614,4.79,3.76267856372744,-6.68126821517944,-6.68126821517944,3.03,3.60530504614111,0.00291104825199791,0.00291104825199791,3.00126241560623,3.00126241560623,9,9,4.0,4.0,24,0,3,4.39794000867204,157,0,3,5.19865708695442,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
1.0,1.0,1.0,Dirigir-se a alguém para pedir auxílio.,2,recorre,V,"[1.0, 2.0, 3.0]",É a segunda vez que o grupo *recorre* a uma `` vaquinha on-line '' .,"['utilizar', 'apelar']","['recorre', 'utiliza', 'apela']",1.0,True,"Jurídico, Jurisprudência, Tipografia",5.21,3.79309160017658,4.04,3.70243053644553,4.46,3.73719264270474,-5.6498589515686,-5.6498589515686,3.46,3.64933485871214,0.00420179606184604,0.00420179606184604,3.001820993795,3.001820993795,10,10,4.04139268515823,4.04139268515823,8,0,3,3.95424250943932,164,0,3,5.21748394421391,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,De modo lindo; belamente.,0,lindamente,ADV,,A poesia que conta a história é *lindamente* ilustrada pelo autor e a estrelada cozinha noturna mais parece uma cidade inteira de ingredientes .,['belamente'],,0.0,False,,6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-5.38377809524536,-5.38377809524536,3.19475961896256,3.62270707859755,0.00406448246505369,0.00406448246505369,3.00176160472085,3.00176160472085,11,11,4.07918124604763,4.07918124604763,10,0,3,4.04139268515823,159,0,3,5.20411998265593,0,3,0,3,5,5,3.77815125038364,3.77815125038364,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,De teor temporário ou transitório.,0,provisoriamente,ADV,,"Os cientistas acreditam que tal objeto seria uma nova lua , *provisoriamente* apelidada de Peggy .",['temporariamente'],,0.0,False,,6.07,3.8494194137969,3.76,3.67760695272049,3.86,3.68663626926229,-5.27790021896362,-5.80695295333862,4.16,3.71264970162721,0.00120835965177272,0.00063164254524483,3.00027423227266,3.00052446712024,7,6,3.84509804001426,3.90308998699194,38,0,3,4.5910646070265,65,0,3,4.81954393554187,0,3,0,3,2,2,3.47712125471966,3.47712125471966,0,1,3.30102999566398,3.0
0.0,0.0,0.0,"De modo excessivo, muito.",0,excessivamente,ADV,,É que os brasileiros contribuem *excessivamente* com outros tipos de impostos .,"['por demasiado', 'abundantemente', 'sobejamente', 'por demais', 'fartamente', 'demasiadamente', 'demais', 'abastadamente']",,0.0,False,,6.06,3.8488047010518,3.12,3.61489721603313,3.46,3.64933485871214,-6.15984678268433,-6.15984678268433,3.29,3.63245729218472,0.00810150221074891,0.00810150221074891,3.0035042619019,3.0035042619019,6,6,3.84509804001426,3.84509804001426,2,0,3,3.47712125471966,346,0,3,5.54032947479087,0,3,0,3,3,3,3.60205999132796,3.60205999132796,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,"De maneira indevida; de modo inadequado, inapropriado.",0,indevidamente,ADV,,"Quando o veículo é ligado *indevidamente* , ela registra o rosto do motorista e envia a imagem a um centro de segurança da Toyota .","['bruscamente', 'impropriamente', 'rudemente', 'severamente', 'desumanamente', 'duramente', 'barbaramente', 'mal', 'grosseiramente', 'inapropriadamente', 'cruelmente', 'inconvenientemente', 'injustamente']",,0.0,False,,6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-6.57286977767944,-6.57286977767944,3.19475961896256,3.62270707859755,0.128552989317002,0.128552989317002,3.05252195546314,3.05252195546314,6,6,3.84509804001426,3.84509804001426,4,0,3,3.69897000433602,6144,0,3,6.78852188722247,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,0,3.0,3.0
0.0,0.0,0.0,"De modo grave, sério.",0,gravemente,ADV,,"Assim , a vida marinha e todo o ecossistema aquático podem ser *gravemente* afetados .","['seguramente', 'prudentemente', 'cautelosamente', 'indiscutivelmente', 'categoricamente', 'ajuizadamente', 'definitivamente', 'moderadamente', 'previdentemente', 'perigosamente', 'realmente', 'dogmaticamente', 'sisudamente', 'comedidamente', 'terminantemente', 'sério', 'sensatamente', 'seriamente']",,0.0,True,"Militar, Física, Numismática, Música",7.81,3.94497590841205,3.25,3.62838893005031,3.53,3.65609820201283,-5.33132982254028,-5.33132982254028,2.66,3.56348108539441,0.00505314036195864,0.00505314036195864,3.00218902489664,3.00218902489664,10,10,4.04139268515823,4.04139268515823,10,0,3,4.04139268515823,261,0,3,5.41830129131974,0,3,0,3,4,4,3.69897000433602,3.69897000433602,0,0,3.0,3.0
0.0,0.0,0.0,"De maneira contínua, sem interrupções.",0,continuamente,ADV,,"Bem , os seres vivos trocam *continuamente* carbono com a atmosfera quando se alimentam e respiram .","['continuadamente', 'constantemente', 'sempre', 'ininterruptamente', 'perenemente', 'sempiternamente', 'incessantemente']",,0.0,True,Administração,7.11,3.90902085421116,2.97,3.59879050676312,3.59,3.66181268553726,-6.610182762146,-5.78494596481323,3.61,3.66370092538965,5.49254387169417e-05,0.000906269738829539,3.00039340970595,3.00002385315988,8,8,3.95424250943932,3.95424250943932,7,0,3,3.90308998699194,2,0,3,3.47712125471966,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,2,3.47712125471966,3.0
0.0,0.0,0.0,"De maneira razoável; comum, aceitável.",0,razoavelmente,ADV,,"Apesar disso , não houve maiores problemas para que as culturas indígena e portuguesa , tão diferentes entre si , pudessem se entender *razoavelmente* bem , sem conflitos muito grandes – pelo menos , não durante a primeira visita dos portugueses ...","['relativamente', 'minimamente']",,0.0,False,,7.66,3.93751789201735,3.15,3.61804809671209,3.58,3.66086547800387,-5.52674722671509,-5.52674722671509,3.63,3.66558099101795,0.00140059868728201,0.00140059868728201,3.0006078467059,3.0006078467059,12,12,4.11394335230684,4.11394335230684,6,0,3,3.84509804001426,72,0,3,4.86332286012046,0,3,0,3,5,5,3.77815125038364,3.77815125038364,0,0,3.0,3.0
0.0,0.0,0.0,"De maneira ou de modo proporcional; em que há proporção, razão.",0,proporcionalmente,ADV,,Nenhum outro mamífero possui uma língua *proporcionalmente* tão grande quanto a desse morcego .,['relativamente'],,0.0,True,Matemática,6.76,3.88986172125819,4.88,3.76937732607614,4.79,3.76267856372744,-6.68126821517944,-6.68126821517944,3.03,3.60530504614111,0.00291104825199791,0.00291104825199791,3.00126241560623,3.00126241560623,9,9,4.0,4.0,24,0,3,4.39794000867204,157,0,3,5.19865708695442,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
1.0,0.0,0.0,Ato sexual.,2,transam,V,"[1.0, 2.0, 3.0]",Solteiros que trocam emojis *transam* mais,"['fazer sexo', 'copular', 'copulam']","['transam', 'copulam', 'fazer sexo']",0.5,False,,6.8,3.89209460269048,3.52,3.65513843481138,4.13,3.71011736511182,-6.14202404022217,-6.14202404022217,3.47,3.65030752313194,0.00606926097822206,0.00606926097822206,3.00262787994977,3.00262787994977,10,10,4.04139268515823,4.04139268515823,8,0,3,3.95424250943932,317,0,3,5.50242711998443,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,Do modo primeiro; que ocorre em primeiro lugar.,0,primeiramente,ADV,,"Em geral , percebemos o mundo à nossa volta pela visão , *primeiramente* .","['preliminarmente', 'primordialmente', 'à frente', 'no começo', 'antes de tudo', 'previamente', 'antes de mais nada', 'primitivamente', 'inicialmente', 'anteriormente', 'no início', 'antes', 'primeiro', 'a princípio']",,0.0,False,,6.87,3.89597473235906,5.75,3.82930377283102,5.33,3.80140371001736,-6.10753488540649,-6.25223207473755,3.05,3.60745502321467,0.00200477851316837,0.00205970395188532,3.00089359810248,3.00086979266591,8,7,3.90308998699194,3.95424250943932,30,0,3,4.49136169383427,88,0,3,4.94939000664491,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,1,3.30102999566398,3.0
1.0,1.0,1.0,Ato ou efeito de deslocar da posição normal.,1,deslocamento,N,"[0.0, 1.0, 3.0, 4.0]",Um bom exemplo é a capacidade que um determinado corpo - um veículo ou um ser vivo - tem para enfrentar a barreira de ar que se forma à sua frente durante um *deslocamento* em alta velocidade .,"['locomoção', 'movimento', 'deslocação', 'viagem']","['viagem', 'locomoção', 'movimento', 'deslocamento']",1.0,False,,7.18,3.91275330367132,3.81,3.68214507637383,4.25,3.72015930340596,-6.48762702941895,-6.48762702941895,3.31,3.63447727016073,0.00109850877433884,0.00109850877433884,3.00047681445451,3.00047681445451,9,9,4.0,4.0,5,0,3,3.77815125038364,41,0,3,4.6232492903979,0,3,0,3,4,4,3.69897000433602,3.69897000433602,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,De modo racional; em que há reflexão; com juízo ou raciocínio.,0,racionalmente,ADV,,A poesia foi a forma escolhida para dar vida ao projeto porque ela fala de coisas que não são explicadas *racionalmente* .,"['logicamente', 'coerentemente', 'sensatamente', 'acertadamente']",,0.0,True,"Matemática, Astronomia",4.78,3.76192783842053,6.49,3.87448181769947,5.92,3.84010609445676,-6.41397476196289,-6.41397476196289,4.05,3.70329137811866,0.0112597149369731,0.0112597149369731,3.00486270680649,3.00486270680649,5,5,3.77815125038364,3.77815125038364,15,0,3,4.20411998265593,581,0,3,5.76492298464989,0,3,0,3,2,2,3.47712125471966,3.47712125471966,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,Rapidamente; em que há prontidão; de maneira rápida; sem hesitação.,0,prontamente,ADV,,"`` Conte uma história , sr. Dodgson '' , as meninas devem ter pedido ao professor , que atendeu *prontamente* .","['depressa', 'ato contínuo', 'rapidamente', 'sem tardar', 'seguidamente', 'incontinente', 'logo', 'de imediato', 'já', 'imediatamente', 'sem demora', 'em seguida', 'instantaneamente', 'pronto']",,0.0,True,Militar,6.64,3.88309335857569,4.71,3.75663610824585,4.52,3.7419390777292,-7.44402503967285,-7.44402503967285,2.65,3.56229286445647,0.000576717106527888,0.000576717106527888,3.000250392861,3.000250392861,6,6,3.84509804001426,3.84509804001426,6,0,3,3.84509804001426,22,0,3,4.36172783601759,0,3,0,3,3,3,3.60205999132796,3.60205999132796,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,De modo ocasional; por acaso; acidentalmente.,0,ocasionalmente,ADV,,"Embora viva nas fontes de água quente , *ocasionalmente* ele é lançado para fora delas , sendo exposto à água fria do mar : ou seja , a uma variação de temperatura de mais de cem graus Celsius .","['eventualmente', 'por acaso', 'acidentalmente', 'casualmente', 'fortuitamente']",,0.0,False,,6.59,3.88024177589548,4.11,3.70842090013471,4.23,3.71850168886727,-4.60614395141602,-4.60614395141602,3.91,3.69108149212297,0.0076346359816549,0.0076346359816549,3.00330308732665,3.00330308732665,8,8,3.95424250943932,3.95424250943932,25,0,3,4.41497334797082,352,0,3,5.54777470538782,0,3,0,3,3,3,3.60205999132796,3.60205999132796,3,3,3.60205999132796,3.60205999132796
0.0,0.0,0.0,"De maneira específica, exclusiva.",0,especificamente,ADV,,"A base desse novo plástico é plástico também , mais *especificamente* o de garrafas PET - aquelas usadas para embalar refrigerantes .","['notadamente', 'especialmente', 'nomeadamente']",,0.0,False,,7.39,3.9237619608287,5.32,3.80071707828239,4.74,3.75891189239797,-5.97740077972412,-5.97740077972412,3.23,3.62634036737504,0.00329552632301651,0.00329552632301651,3.00142887573931,3.00142887573931,5,5,3.77815125038364,3.77815125038364,28,0,3,4.46239799789896,215,0,3,5.33445375115093,0,3,0,3,2,2,3.47712125471966,3.47712125471966,1,1,3.30102999566398,3.30102999566398
