text,type,year
"Atentar para o dever de adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas, quando da elaboração das leis orçamentárias;",Recomendacoes,2016
"Realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável;",Recomendacoes,2016
Recolher no prazo legal as contribuições dos servidores e a patronal ao respectivo regime previdenciário;,Recomendacoes,2016
"Realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável, a fim de que o Poder Executivo tenha condições de buscar cumprir o papel constitucional conferido aos Municípios;",Recomendacoes,2016
Adotar medidas efetivas visando à arrecadação de receitas próprias;,Recomendacoes,2016
"Cobrar os créditos inscritos em dívida ativa, em consonância com a Lei Maior;",Recomendacoes,2016
Envidar esforços na melhoria da capacidade de pagamento imediato dos compromissos de curto prazo;,Recomendacoes,2016
"Elaborar a programação financeira e o cronograma mensal de desembolsos, utilizando-os como instrumento de controle da execução orçamentária e financeira, adequando a despesa à receita arrecadada, evitando déficits de execução;",Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que
atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
"Cumprir integralmente as disposições legais sobre transparência pública, conforme art. 48 da Lei de Responsabilidade Fiscal e Decreto Federal Nº 7.185/2010;",Recomendacoes,2016
Atentar para o regular recolhimento das contribuições previdenciárias devidas ao RGPS e ao RPPS;,Recomendacoes,2016
Proceder à evidenciação das provisões matemáticas previdenciárias no Balanço Patrimonial do RPPS e do Município;,Recomendacoes,2016
Respeitar os limites de gastos com pessoal determinados pela LRF,Recomendacoes,2016
"a) atentar para o dever de adotar medidas efetivas visando à arrecadação de receitas próprias e de cobrar os créditos inscritos em dívida ativa;
 ",Recomendacoes,2016
"b) Atentar para o dever de providenciar o registro, em conta redutora, de Provisão para Perdas de Dívida Ativa no Balanço Patrimonial.",Recomendacoes,2016
"Aprimore os demonstrativos da programação financeira, objetivando “além de disciplinar o fluxo de caixa, atendam ao controle do gasto público, frente a . eventuais frustrações na arrecadação da receita”;",Recomendacoes,2016
Aplique o mcasp em todos os exercícios em obediência às portarias conjuntas emitidas pela secretaria do tesouro nacional e pela secretaria de orçamento federal;,Recomendacoes,2016
"Repasse as contribuições previdenciárias para o regime de previdência de forma integral e tempestiva, evitando a formação de passivos para o município;",Recomendacoes,2016
"Adote medidas para acompanhar as despesas com pessoal de forma permanente para evitar a extrapolação dos limites estabelecidos na lei de responsabilidade fiscal, artigo 20, inciso iii, alínea “b”;",Recomendacoes,2016
"Respeite o limite legal e a data para repasse  de duodécimos à câmara municipal, conforme disposto no artigo 29-a, inciso i da cf/88;",Recomendacoes,2016
"Implante as ações necessárias ao cumprimento das normas sobre transparência pública, inclusive quanto à lei de acesso à informação e a divulgação dos dados contábeis e financeiros dos órgãos municipais, municiando o endereço eletrônico da prefeitura com as informações exigidas no artigo 48 da lei de  responsabilidade fiscal e do decreto nº 7.185/2010 e na lei federal nº 12.527/2011;",Recomendacoes,2016
Abstenha-se de realizar inscrições em restos a pagar sem a correspondente disponibilidade de caixa que garanta o devido suporte financeiro aos compromissos firmados;,Recomendacoes,2016
"Atente para o procedimento de cálculo de previsão da receita, que deve pautar-se por indicadores reais e atualizados, de modo a evitar o   estabelecimento de valores superestimados, a fim de que a execução das despesas seja realizada baseada numa expectativa real de arrecadação que garanta o devido suporte financeiro dos compromissos firmados.",Recomendacoes,2016
"Realinhar a curva da receita total estimada, quando da elaboração do Anexo de Metas Fiscais, constante na Lei de Diretrizes Orçamentárias, para real capacidade de arrecadação do município, a fim de evitar novos superdimensionamentos nos próximos exercícios da referida receita (Item 2.1);",Recomendacoes,2016
Demonstrar corretamente e com todos os dados pertinentes o cálculo da receita corrente líquida constante no Relatório Resumido de Execução Orçamentária do Município (Item 2.5.1);,Recomendacoes,2016
Implementar ações planejadas com o objetivo de aumentar o desempenho da administração municipal na arrecadação das receitas próprias do município (Item 2.5.1);,Recomendacoes,2016
Atentar para existência de disponibilidade financeira suficiente para melhorar a capacidade do município para pagamento imediato de obrigações de curto prazo (Item 3.2.1);,Recomendacoes,2016
Atentar para existência de ativos circulantes superiores a passivos da mesma natureza para melhorar a capacidade de pagamento do município frente as suas obrigações de curto prazo (Item 3.2.2);,Recomendacoes,2016
"Proceder um levantamento de diagnóstico no sentido de identificar os principais riscos e dificuldades encontradas na cobrança da Dívida Ativa, de modo a estabelecer medidas com o objetivo de melhorar os indicadores e aumentar as receitas próprias do município (Item 3.3);",Recomendacoes,2016
"Detalhar em notas explicativas, no Balanço Patrimonial do Município, os critérios utilizados para definição da expectativa de realização dos créditos da Dívida Ativa (Item 3.3.1);",Recomendacoes,2016
"Adotar um controle contábil por fonte/destinação de recursos efetivo e eficiente para evitar inscrição de restos a pagar processados e não processados, considerando-se sua vinculação, sem disponibilidade de caixa líquida (Item 3.4.1);",Recomendacoes,2016
"Detalhar em notas explicativas, no Balanço Patrimonial do Município, o cálculo para provisão matemática previdenciária (Item 3.4.3);",Recomendacoes,2016
Demonstrar corretamente e com todos os dados pertinentes o cálculo da despesa total com pessoal constante no Relatório de Gestão Fiscal do Município (Item 6.1);,Recomendacoes,2016
Realizar estudos para diagnosticar quais os motivos e possíveis soluções para diminuir o índice de Fracasso Escolar no ensino fundamental da rede pública municipal (Item 7);,Recomendacoes,2016
Implantar providências visando o aumento do Índice de Desenvolvimento da Educação Básica (anos finais) do município (Item 7);,Recomendacoes,2016
Adotar medidas para atingir 100% (cem por cento) da cobertura da Estratégia da Saúde da Família no município (Item 8);,Recomendacoes,2016
Demonstrar corretamente e com todos os dados pertinentes os valores das receitas e despesas previdenciárias do Regime Próprio de Previdência Social constantes no Relatório Resumido de Execução Orçamentária do município (Item 9.1);,Recomendacoes,2016
"Realizar uma gestão fiscal transparente, inclusive com serviços de informações ao cidadão devidamente estruturados (Item 10).",Recomendacoes,2016
"Realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável;",Recomendacoes,2016
Recolher no prazo legal as contribuições dos servidores e a patronal ao respectivo regime previdenciário;,Recomendacoes,2016
"Atentar para o limite de gastos com pessoal preconizado pela Lei de Responsabilidade Fiscal, artigos 19 e 20;",Recomendacoes,2016
"Adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas, quando da elaboração das leis orçamentárias;",Recomendacoes,2016
Atentar para o dever de apenas empenhar e vincular  despesas aos recursos do FUNDEB apenas quando houver lastro financeiro;,Recomendacoes,2016
Corrigir nas próximas LDO’s os valores da receita prevista para que a mesma evidencie a real capacidade de realização do município e do  consequente orçamento;,Recomendacoes,2016
"Realizar os procedimentos administrativos e contábeis devidos, quanto à correta avaliação da Dívida Ativa, inclusive quanto à medidas administrativas e judiciais, para o devido recebimento dos créditos, se for o caso;",Recomendacoes,2016
"Evidenciar regularmente, transparentemente e integralmente as disponibilidades por fonte /destinação de recursos no Balanço Patrimonial e no Balanço Financeiro, realizando efetivamente e contabilmente o devido controle;",Recomendacoes,2016
"Atentar para o atendimento às normas e padrões contábeis exigidos pela contabilidade pública, visando uma melhora no ICCPE;",Recomendacoes,2016
"Atentar para a urgente recondução do gasto com pessoal ao limite determinado na LRF, haja vista a contínua e reincidente extrapolação;",Recomendacoes,2016
"Disponibilizar efetivamente e com integridade as informações devidas e exigidas pela legislação, quanto ao nível de transparência pública.",Recomendacoes,2016
Envidar esforços na melhoria da capacidade de pagamento imediato dos compromissos de curto prazo;,Recomendacoes,2016
Respeitar os limites de gastos com pessoal previstos na Lei de Responsabilidade Fiscal;,Recomendacoes,2016
Elaborar a Lei Orçamentária Anual apresentando conteúdos que atendam aos requisitos exigidos pela Constituição Federal e a Lei de Responsabilidade Fiscal;,Recomendacoes,2016
Atentar para o regular recolhimento das contribuições previdenciárias devidas ao RGPS e RPPS;,Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
Observar com rigor o disposto na Lei Federal nº 12.527/2011.,Recomendacoes,2016
"Implementar, com a urgência devida, a integração entre as informações produzidas pelo setor de controle patrimonial e pelo setor contábil, com a adoção efetiva do sistema PEIntegrado ou outro sistema que permita a atualização dos quantitativos físico-financeiros, com vistas a servir de suporte à informação contábil referente aos Bens Móveis e Imóveis da ALEPE. (A7.1);",Recomendacoes,2016
"Cumprir cronograma elaborado para reavaliação do Ativo Imobilizado, em função dos prazos definidos na Portaria STN nº 548, de 24 de setembro de 2015;",Recomendacoes,2016
"Monitorar semestralmente a implementação do cronograma de reavaliação dos bens móveis e imóveis da ALEPE, incluindo a realização periódica de inventários físico e financeiros. (A7.2). ",Recomendacoes,2016
"Informar, por completo, os dados do Relatório Anual de Informações Sociais (RAIS).",Recomendacoes,2016
Envidar esforços na melhoria da capacidade de pagamento imediato dos compromissos de curto prazo;,Recomendacoes,2016
Respeitar os limites de gastos com pessoal previstos na Lei de Responsabilidade Fiscal;,Recomendacoes,2016
Elaborar a Lei Orçamentária Anual apresentando conteúdos que atendam aos requisitos exigidos pela Constituição Federal e pela Lei de Responsabilidade Fiscal;,Recomendacoes,2016
Atentar para o regular recolhimento das contribuições previdenciárias devidas ao RGPS e RPPS;,Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
Observar com rigor o disposto na Lei Federal nº 12.527/2011.,Recomendacoes,2016
"Aprimorar o controle das disponibilidades por fonte dos recursos não vinculados para evitar inscrição de restos a pagar não processados a serem custeados com recursos não vinculados sem que haja disponibilidade de caixa, o que pode comprometer o desempenho orçamentário do exercício seguinte (Item 3.4.1), observando-se, ademais, no exercício financeiro de 2020, a separação das  fontes de recursos vinculados e não vinculados para fins do cumprimento do artigo 42 da LRF;",Recomendacoes,2016
"Assegurar que a programação financeira e o cronograma de execução mensal de desembolso (Documento 25) evidenciem o desdobramento das receitas previstas em metas bimestrais de arrecadação e especifiquem, em separado, a quantidade e valores de ações ajuizadas para cobrança da dívida ativa, bem como a evolução do montante dos créditos tributários passíveis de cobrança administrativa (Item 2.3);",Recomendacoes,2016
"Elaborar o Mapa Demonstrativo de Créditos Adicionais discriminando se os recursos utilizados para abrir os créditos adicionais são oriundos de anulação de dotações orçamentárias, superávit financeiro do exercício anterior ou excesso de arrecadação, conforme modelo apresentado na Resolução TCE/PE que trata das contas de governo do respectivo exercício. Atentar ainda para incluir no Mapa Demonstrativo de Créditos Adicionais o valor total dos créditos abertos por tipo de crédito e por recurso utilizado para abertura dos créditos (Item 2.4);",Recomendacoes,2016
"Adotar ações para identificar os principais riscos e dificuldades que estão causando o baixo percentual de arrecadação da Dívida Ativa, de modo a estabelecer medidas com o objetivo de melhorar o percentual de recebimento da Dívida Ativa e aumentar as receitas próprias do município (Item 3.3.1);",Recomendacoes,2016
"Aprimorar a metodologia utilizada para orçar a receita de modo a evitar o superdimensionamento das receitas previstas e, consequentemente, das despesas autorizadas, para garantir, assim, o equilíbrio das contas públicas (Itens 2.1, 2.2 e 2.5);",Recomendacoes,2016
"Zelar pela confiabilidade das informações contábeis de modo que evidenciem a real situação patrimonial do Município, tendo em vista as falhas e inconsistências verificadas nos demonstrativos contábeis do Município (Itens 2.4 e 4);",Recomendacoes,2016
"Na área de educação, adotar ações para identificar e corrigir os principais fatores que estão afetando negativamente o alcance das metas do IDEB (Item 7.2) e a baixa eficiência econômica da despesa executada com a educação do Ensino Fundamental (Item 7.3);",Recomendacoes,2016
Adotar ações para identificar e corrigir os principais fatores que estão afetando negativamente a taxa de mortalidade materna (Item 8);,Recomendacoes,2016
"Atentar para o procedimento de cálculo de previsão da receita, que deve pautar-se por indicadores reais e atualizados, de modo a evitar o estabelecimento de valores superestimados, a fim de que a execução das despesas seja realizada baseada numa expectativa real de arrecadação que garanta o devido suporte financeiro dos compromissos firmados, evitando, assim, o endividamento e, consequentemente, a deterioração da saúde fiscal do Município [Item 2.1];",Recomendacoes,2016
"Quando da elaboração da LDO, atentar para as informações mínimas que devem compor o Anexo de Metas e Prioridades, o qual deverá estabelecer as ações prioritárias da Administração, vinculadas aos demais elementos necessários ao seu planejamento, execução e monitoramento, a saber: programa, função, produto/serviço, meta quantificável, unidade e quantidade; a fim de que se possa realizar a gestão de tais ações, além de fornecer à Lei Orçamentária as informações necessárias à fixação das dotações imprescindíveis para a concretização dos respectivos projetos de governo [Item 2.1];",Recomendacoes,2016
"Atentar para o procedimento de cálculo de previsão da receita, que deve pautar-se por indicadores reais e atualizados, de modo a evitar o estabelecimento de valores superestimados, a fim de que a execução das despesas seja realizada baseada numa expectativa real de arrecadação que garanta o devido suporte financeiro dos compromissos firmados, evitando, assim, o endividamento e, consequentemente, a deterioração da saúde fiscal do Município [Item 2.1];",Recomendacoes,2016
"Elaborar Programação Financeira e Cronograma Mensal de Desembolso até 30 dias após a publicação da LOA, nos termos estabelecidos pela LDO, a fim de que seja realizado o fluxo de caixa do município, de modo a que, uma vez detectada a frustração de alguma receita que possa comprometer o planejamento da execução orçamentária, sejam tomadas as devidas providências quanto às limitações de empenhos, para que seja garantido o equilíbrio financeiro e fiscal do Município [Item 2.3];",Recomendacoes,2016
"Adotar os procedimentos necessários com vistas à elaboração de medidas administrativas que tenha como finalidade a redução do aparato administrativo, a fim de que o montante do gasto público possa se adequar à real capacidade de arrecadação do Município [Item 2.5];",Recomendacoes,2016
"Realizar levantamento das causas relacionadas ao baixo desempenho do município no que toca os índices de Fracasso Escolar e IDEB, com foco nas questões afetas à evasão e reprovação escolar, assim como nos problemas relacionados ao desenvolvimento cognitivo dos alunos da rede pública, garantindo, assim, a plena evolução das suas potencialidades [Item 7];",Recomendacoes,2016
"Desenvolver ações e projetos que garantam maior eficácia, efetividade e eficiência aos investimentos na Manutenção e Desenvolvimento do Ensino, de modo que os recursos sejam aplicados com base em um planejamento que estabeleça objetivos e metas quantificáveis e mensuráveis, para que o esforço financeiro empreendido pelo Município de Rio Formoso seja acompanhado de resultados reais e efetivos [Item 7.1];",Recomendacoes,2016
"Aprimorar os procedimentos relacionados à qualidade da informação disponibilizada ao cidadão, com vista ao melhoramento do Índice de Transparência Municipal, para que a população tenha acesso aos principais dados e informações da gestão municipal de forma satisfatória [Item 10.1].",Recomendacoes,2016
"Com base na capacidade orçamentária e financeira do Município de Timbaúba, a adoção das medidas propostas nas avaliações atuariais para o equacionamento do deficit atuarial do RPPS, providência que deve ser adotada independente do regular e obrigatório recolhimento das contribuições previdenciárias ordinárias e de parcelamentos já existentes;",Recomendacoes,2016
"2. Adoção das medidas necessárias junto à Procuradoria Municipal ou outro órgão competente para operacionalizar inscrições e cobranças dos créditos inscritos em Dívida Ativa, de forma a incrementar a arrecadação dos tributos municipais e garantir liquidez e tempestividade na cobrança dos tributos;",Recomendacoes,2016
"3. Constituir provisão para créditos de recebimento incerto inscritos em dívida ativa, conforme Portaria nº 564/2004 da Secretaria do Tesouro Nacional.",Recomendacoes,2016
"Adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas quando da elaboração das leis orçamentárias, de forma a evitar distorções e torná-las compatíveis com a real capacidade de arrecadação do município, pois o distanciamento entre o que é planejado — e autorizado pela Lei Orçamentária Anual — e o que é executado pelos gestores é prejudicial à sociedade, pois dificulta o controle social e causa frustração sobre as políticas públicas planejadas;",Recomendacoes,2016
"2. Em atendimento ao princípio da responsabilidade fiscal (art. 1º, § 1º, da LRF), observar o equilíbrio das contas públicas, implementando, dentre outras, medidas como: (a) estabelecimento de metas fiscais prevendo superavit orçamentário (com despesa sob a forma de reserva de contingência) para liquidar, mesmo de forma gradual, o passivo circulante (art. 4º, §§ 1º e 2º, da LRF), (b) observância à exigência de que a criação ou o aumento de despesas obrigatórias devem vir acompanhados de comprovação de que os resultados fiscais previstos na LOA não serão afetados (art. 17 da LRF), (c) realização realista da previsão da receita no orçamento, com observância das diretrizes estabelecidas no art. 12 da LRF, (d) contenção de gastos com despesas que não possuam requisito de essencialidade;",Recomendacoes,2016
"3. Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
"4. Evidenciar o controle contábil por fonte/destinação dos recursos das receitas e despesas orçamentárias (Balanço Financeiro) e das disponibilidades financeiras (Balanço Patrimonial), em obediência ao previsto no Manual de Contabilidade Aplicada ao Setor Público – MCASP",Recomendacoes,2016
"5. Adotar as medidas necessárias junto à Procuradoria Municipal ou outro órgão competente para operacionalizar inscrições e cobranças dos créditos inscritos em Dívida Ativa, de forma a incrementar a arrecadação dos tributos municipais e garantir liquidez e tempestividade na cobrança dos tributos;",Recomendacoes,2016
"6. Atentar para o dever de providenciar o registro, em conta redutora, de Provisão para Perdas de Dívida Ativa, de modo que fique evidenciada a real situação do patrimônio público;",Recomendacoes,2016
"7. Aprimorar os procedimentos relacionados à qualidade da informação disponibilizada ao cidadão, de forma a assegurar uma gestão transparente e permitir que a sociedade tenha acesso aos principais dados e informações da gestão municipal de forma satisfatória.",Recomendacoes,2016
8. Corrigir as deficiências contábeis apontadas pelo estudo deste TCE-PE que gerou o Índice de Convergência e Consistência dos Municípios de Pernambuco (ICCPE) para que os problemas encontrados nos demonstrativos contábeis do Município não se repitam em exercícios futuros.,Recomendacoes,2016
"Atentar para o dever de promover a arrecadação de receitas tributárias do Município, Constituição Federal, artigos 30 e 37 c/c 156, e da Lei de Responsabilidade Fiscal, artigos 1º e 11 ao 14;",Recomendacoes,2016
"Atentar para o dever de realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável;",Recomendacoes,2016
"Atentar para o dever de divulgar, na forma e prazos legais, as informações exigidas pelo ordenamento jurídico, notadamente pela Lei de Acesso às Informações e pela LRF;",Recomendacoes,2016
Atentar para o dever de recolher no prazo legal as contribuições dos servidores e a patronal ao respectivo regime previdenciário;,Recomendacoes,2016
Atentar para o dever de apenas empenhar e vincular despesas aos recursos do FUNDEB apenas quando houver lastro financeiro;,Recomendacoes,2016
"Atentar para o dever de realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável, a fim de que o Poder Executivo tenha condições de buscar cumprir o papel constitucional conferido aos Municípios;",Recomendacoes,2016
Atentar para o dever de adotar medidas efetivas visando à arrecadação de receitas próprias;,Recomendacoes,2016
"Atentar para o dever de cobrar os créditos inscritos em dívida ativa, em consonância com a Lei Maior;",Recomendacoes,2016
"Atentar para o dever de adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas, quando da elaboração das leis orçamentárias;",Recomendacoes,2016
Envidar esforços na melhoria da capacidade de pagamento imediato dos compromissos de curto prazo;,Recomendacoes,2016
Respeitar os limites de gastos com pessoal previstos na Lei de Responsabilidade Fiscal;,Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
Elaborar a Lei Orçamentária Anual apresentando conteúdos que atendam aos requisitos exigidos pela Constituição Federal e pela Lei de Responsabilidade Fiscal;,Recomendacoes,2016
Atentar para o regular recolhimento das contribuições previdenciárias devidas ao RGPS;,Recomendacoes,2016
Observar com rigor o disposto na Lei Federal nº 12.527/2011.,Recomendacoes,2016
"Elaborar a programação financeira e o cronograma mensal de desembolsos, utilizando-os como instrumento de controle da execução orçamentária e financeira, adequando a despesa à receita arrecadada, evitando déficits de execução;",Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
"Providenciar para que haja aumento do percentual dos recebimentos da dívida ativa, relativamente aos seus valores;",Recomendacoes,2016
"Cumprir integralmente as disposições legais sobre transparência pública, conforme art. 48 da Lei de Responsabilidade Fiscal e do Decreto Federal Nº 7.185/2010;",Recomendacoes,2016
"Elaborar os demonstrativos contábeis, em consonância com as normas contábeis vigentes, observando o disposto nos artigos 85 e 89 da Lei Federal n o 4.320/64, evitando inconsistências e divergências entre os valores neles contidos;",Recomendacoes,2016
Atentar para os limites previstos para o repasse de duodécimo à Câmara de Vereadores;,Recomendacoes,2016
"Elaborar Anexo de Metas Fiscais  e de Riscos Fiscais da Lei de Diretrizes Orçamentárias, cumprindo dispositivo da Lei de Responsabilidade Fiscal;",Recomendacoes,2016
Elaborar a Lei de Diretrizes Orçamentárias apresentando conteúdo que atenda aos requisitos exigidos pela Constituição Federal e a Lei de Responsabilidade  Fiscal;,Recomendacoes,2016
Respeitar a razoabilidade na fixação dos limites para abertura de créditos suplementares na Lei Orçamentária Anual;,Recomendacoes,2016
Elaborar a Lei de Diretrizes Orçamentárias apresentando conteúdo que atenda à Responsabilidade Fiscal;,Recomendacoes,2016
Respeitar a razoabilidade na fixação dos limites para abertura de créditos suplementares na Lei Orçamentária Anual;,Recomendacoes,2016
"Elaborar os demonstrativos contábeis, em consonância com as normas contábeis vigentes, observando o disposto nos artigos 85 e 89 da Lei Federal nº 4.320/64, evitando inconsistências e divergências entre os valores neles contidos;",Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
Atentar para os limites previstos para o repasse de duodécimo à Câmara de Vereadores;,Recomendacoes,2016
"Cumprir integralmente as disposições legais sobre transparência pública, conforme art. 48 da Lei de Responsabilidade Fiscal e  Decreto Federal Nº 7.185/2010;",Recomendacoes,2016
"Abster-se de empregar recursos do FUNDEB para o pagamento das despesas inscritas em restos a pagar sem lastro financeiro e, caso já o tenha feito, o saldo contábil da conta do referido fundo, então negativo, deve ser recomposto em montante equivalente ao valor despendido.",Recomendacoes,2016
"Quando da elaboração da programação financeira e do cronograma mensal de desembolsos, especificar a quantidade e valores de ações ajuizadas para cobrança da dívida ativa, bem como da evolução do montante dos créditos tributários passíveis de cobrança administrativa;",Recomendacoes,2016
Aperfeiçoar o controle contábil por fonte/destinação de recursos;,Recomendacoes,2016
Envidar esforços na melhoria da capacidade de pagamento imediato dos compromissos de curto prazo;,Recomendacoes,2016
"Especificar na programação financeira as medidas relativas à quantidade e valores de ações ajuizadas para cobrança da dívida ativa, bem como a evolução do montante dos créditos tributários passíveis de cobrança administrativa (Item 2.3)",Recomendacoes,2016
Recolher em sua totalidade as contribuições dos servidores e patronal devidas ao RGPS (Item 3.4.2);,Recomendacoes,2016
Repassar os recursos financeiros ao Poder Legislativo dentro do limite permitido na LOA (Item 4);,Recomendacoes,2016
"Empenhar e vincular despesas aos recurso do FUNDEB apenas enquanto houver lastro financeiro, evitando-se comprometer as receitas do exercício seguinte, devendo recompor o saldo do fundo caso haja esse comprometimento (Item 6.3);",Recomendacoes,2016
Recolher em sua totalidade as contribuições dos servidores e patronal devidas ao RPPS (Item 8.3);,Recomendacoes,2016
"Disponibilizar integralmente para a sociedade o conjunto de informações exigido na LRF, na Lei Complementar nº 131/2009, na Lei 12.527/2011 (LAI) e na Constituição Federal (Item 10.1).",Recomendacoes,2016
"Atentar para a metodologia de cálculo de previsão da receita, com indicadores atualizados, a fim de se evitar uma superestimação na estimativa da arrecadação para que a execução de despesas possa estar alicerçada numa expectativa real de receitas, garantidora esta do suporte financeiro aos compromissos firmados, evitando-se, portanto, o endividamento desnecessário e a consequente piora da saúde fiscal do município;",Recomendacoes,2016
"Verificar os procedimentos necessários visando ao devido monitoramento da execução orçamentária, a fim de que seja evitada a ocorrência de déficit orçamentário, de modo que a execução da despesa atenda aos limites da receita arrecadada, preservando, desse modo, o equilíbrio orçamentário e o endividamento desnecessário do município;",Recomendacoes,2016
"Disponibilizar informação com qualidade para o cidadão, possibilitando a melhoria do Índice de Transparência para que a população possa acessar os principais dados e informações da gestão de forma satisfatória.",Recomendacoes,2016
"Atentar para o dever de  realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável, a fim de que o Poder Executivo tenha condições de buscar cumprir o papel constitucional conferido aos Municípios;",Recomendacoes,2016
"Atentar para o dever de divulgar, na forma e prazos legais, as informações exigidas pelo ordenamento jurídico, notadamente pela Lei de Acesso às Informações e pela LRF;",Recomendacoes,2016
Atentar para o dever de recolher no prazo legal as contribuições dos servidores;,Recomendacoes,2016
Atentar para o dever de apenas empenhar e vincular  despesas aos recursos do FUNDEB  quando houver lastro financeiro;,Recomendacoes,2016
Atentar para o dever de adotar medidas efetivas visando à arrecadação de receitas próprias;,Recomendacoes,2016
"Atentar para o dever de adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas, quando da elaboração das leis orçamentárias;",Recomendacoes,2016
"Atentar para o dever de promover a arrecadação de receitas tributárias do Município, Constituição Federal, artigos 30 e 37 c/c 156, e da Lei de Responsabilidade Fiscal, artigos 1º e 11 ao 14;",Recomendacoes,2016
"Atentar para o limite de gastos com pessoal preconizado pela Lei de Responsabilidade Fiscal, artigos 19 e 20;",Recomendacoes,2016
"Atentar para o dever de realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável;",Recomendacoes,2016
"Atentar para o dever de divulgar, na forma e prazos legais, as informações exigidas pelo ordenamento jurídico, notadamente pela Lei de Acesso às Informações e pela LRF;",Recomendacoes,2016
Atentar para o dever de adotar medidas efetivas visando à arrecadação de receitas próprias;,Recomendacoes,2016
"Atentar para o dever de cobrar os créditos inscritos em dívida ativa, em consonância com a Lei Maior;",Recomendacoes,2016
"Atentar para o dever de adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas, quando da elaboração das leis orçamentárias;",Recomendacoes,2016
Envidar esforços para recuperar a capacidade de pagamentos de curto prazo contando com os recursos do Disponível;,Recomendacoes,2016
Elaborar a Lei Orçamentária Anual apresentando conteúdos que atendam aos requisitos exigidos pela Constituição Federal e pela Lei de Responsabilidade Fiscal;,Recomendacoes,2016
"Fortalecer o controle sobre os procedimentos de registro dos fatos administrativos que têm repercussão no patrimônio do município, de modo que atendam às Normas Brasileiras de Contabilidade Aplicadas ao Setor Público – NBCASP, editadas pelo Conselho Federal de Contabilidade;",Recomendacoes,2016
Observar com rigor o disposto na Lei Federal nº 12.527/2011.,Recomendacoes,2016
Evitar a previsão na LOA de receitas e despesas totais em valores superestimados não correspondentes à real capacidade de arrecadação e dispêndio do Município;,Recomendacoes,2016
"Abster-se de incluir na LOA a previsão de um limite exagerado para a abertura de créditos suplementares, descaracterizando a concepção da peça orçamentária como um instrumento de planejamento;",Recomendacoes,2016
Diligenciar para que o município tenha capacidade de honrar seus compromissos de curto prazo;,Recomendacoes,2016
"Providenciar o registro, em conta redutora, de Provisão para Perdas de Dívida Ativa no Balanço Patrimonial;",Recomendacoes,2016
Evitar que ocorra a inscrição de Restos a Pagar não Processados a serem custeados com recursos vinculados sem que haja disponibilidade de caixa;,Recomendacoes,2016
Atentar para o cumprimento integral dos repasses das obrigações previdenciárias ao RGPS e ao RPPS;,Recomendacoes,2016
Evitar a ausência de recolhimentos ao RGPS e ao RPPS de encargos legais decorrentes de pagamentos em atraso de contribuições previdenciárias;,Recomendacoes,2016
Atentar para a aplicação do percentual mínimo com relação à despesa total com pessoal;,Recomendacoes,2016
